USP.x,Sumarija,GJ,Odsjek,KO.x,KC,Povrsina,stranica,odluka,napomena,KC_odluka,KC_2,ko_mb,ku_naziv,ZUP_NAZIV,ZUP_SJEDIS,Sumarija.y,USP.y,KOKC,Pov_unique,.id,OBJECTID,KO.y,BROJ_KC,SHAPE_Leng,SHAPE_Area
Buzet,Pazin,Kras,33e,Gradinje,32/2,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",32/2,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_32/2,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,34/1,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",34/1,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_34/1,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,34/2,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",34/2,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_34/2,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,36/2,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",36/2,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_36/2,NA,KC_IZ.csv,8877135,322288,36/2,62.24595684446951,207.4274922810124
Buzet,Pazin,Kras,33e,Gradinje,36/3,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",36/3,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_36/3,NA,KC_IZ.csv,8877134,322288,36/3,68.01297400594022,219.84139552334344
Buzet,Pazin,Kras,33e,Gradinje,51/1,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",51/1,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_51/1,NA,KC_IZ.csv,8877130,322288,51/1,202.21218416409994,1225.1418517603506
Buzet,Pazin,Kras,33e,Gradinje,51/2,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",51/2,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_51/2,NA,KC_IZ.csv,8876002,322288,51/2,286.41013996930025,637.5891623936191
Buzet,Pazin,Kras,33e,Gradinje,110,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",110,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_110,NA,KC_IZ.csv,8881858,322288,110,50.99763829692735,109.87979139218712
Buzet,Pazin,Kras,33e,Gradinje,111/1,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",111/1,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_111/1,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,111/2,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",111/2,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_111/2,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,112/1,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",112/1,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_112/1,NA,KC_IZ.csv,8882980,322288,112/1,307.67615226874443,2410.227996260326
Buzet,Pazin,Kras,33e,Gradinje,204/7,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",204/7,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_204/7,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,217/1,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",217/1,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_217/1,NA,KC_IZ.csv,8879550,322288,217/1,210.76463651374826,1273.3285950521895
Buzet,Pazin,Kras,33e,Gradinje,230,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",230,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_230,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,272/1,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",272/1,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_272/1,NA,KC_IZ.csv,8893138,322288,272/1,168.30892762778532,1621.4454558193409
Buzet,Pazin,Kras,33e,Gradinje,274,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",274,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_274,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,275/5,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",275/5,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_275/5,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,275/6,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",275/6,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_275/6,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,321/6,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",321/6,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_321/6,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,321/7,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",321/7,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_321/7,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,322/2,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",322/2,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_322/2,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,355/2,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",355/2,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_355/2,NA,KC_IZ.csv,8880654,322288,355/2,179.97495166338877,518.6760203038667
Buzet,Pazin,Kras,33e,Gradinje,376,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",376,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_376,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,377,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",377,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_377,NA,KC_IZ.csv,8879507,322288,377,583.3401439667015,15875.908428993023
Buzet,Pazin,Kras,33e,Gradinje,385/2,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",385/2,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_385/2,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,394,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",394,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_394,NA,KC_IZ.csv,8881843,322288,394,58.13552271184142,195.87380571977903
Buzet,Pazin,Kras,33e,Gradinje,395,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",395,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_395,NA,KC_IZ.csv,8878324,322288,395,347.0994754602798,3857.5848860541005
Buzet,Pazin,Kras,33e,Gradinje,397/1,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",397/1,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_397/1,NA,KC_IZ.csv,8887426,322288,397/1,944.8289822848091,20128.363524309258
Buzet,Pazin,Kras,33e,Gradinje,719/22,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",719/22,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_719/22,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,720/1,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",720/1,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_720/1,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,720/3,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",720/3,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_720/3,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,720/6,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",720/6,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_720/6,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,720/9,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",720/9,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_720/9,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,721/1,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",721/1,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_721/1,NA,KC_IZ.csv,8878372,322288,721/1,365.3390726675198,4539.8731555970735
Buzet,Pazin,Kras,33e,Gradinje,724/5,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",724/5,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_724/5,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,724/10,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",724/10,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_724/10,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,724/14,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",724/14,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_724/14,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,724/25,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",724/25,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_724/25,NA,NA,NA,NA,NA,NA,NA
Buzet,Pazin,Kras,33e,Gradinje,728/6,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",728/6,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_728/6,NA,KC_IZ.csv,8893176,322288,728/6,277.32554508997316,3051.821501424338
Buzet,Pazin,Kras,33e,Gradinje,874/3,6.72,7,1,NA,"30, 32/2, 34/1, 34/2, 36/2, 36/3, 51/1, 51/2, 110, 111/1, 111/2, 112/1, 204/7, 217/1, 230, 272/1, 274, 275/5, 275/6, 321/6, 321/7, 322/2, 355/2, 376, 377, 385/2, 394, 395, 397/1, 719/22, 720/1, 720/3, 720/6, 720/9, 721/1, 724/5, 724/10, 724/14, 724/25, 728/6, 874/3",874/3,322288,Pazin,Istarska županija,Pazin,Šumarija Pazin,Buzet,322288_874/3,NA,NA,NA,NA,NA,NA,NA
Buzet,Buzet,Kras,34d,Sovinjak,136,13.29,7,1,NA,"136, 144, 148, 152, 236, 268, 274, 286, 296, 298, 302, 304, 334, 446, 511, 656, 657, 726, 834, 1383/1, 1667, 1668/2, 1669/2, 2051, 2084, 4883, 4886, 4888, 4889, 4892, 4896, 4901, 4902, 4904, 5007, 5173, 5174, 5175, 5215, 5216, 5322, 5325, 5331, 5412, 5414, 5415, 6196, 9294, 6334, 6342, 6378, 6465, 6530, 6550, 6551, 6552, 6553, 6554, 6621, 6833, 6834, 6898, 7434, 7438, 7458, 7549, 7550, 7551/1, 7552, 7554, 7558, 7559, 7560, 7575, 7839, 7840/1, 7854, 7877/1, 7877/2, 7879, 7881, 7889, 7890, 7891, 7893, 7897, 7898, 7914, 7915",136,302228,Buzet,Istarska županija,Pazin,Šumarija Buzet,Buzet,302228_136,13.29,KC_IZ.csv,1747372,302228,136,96.17139177358985,412.6778051412803
Buzet,Buzet,Kras,34d,Sovinjak,144,13.29,7,1,NA,"136, 144, 148, 152, 236, 268, 274, 286, 296, 298, 302, 304, 334, 446, 511, 656, 657, 726, 834, 1383/1, 1667, 1668/2, 1669/2, 2051, 2084, 4883, 4886, 4888, 4889, 4892, 4896, 4901, 4902, 4904, 5007, 5173, 5174, 5175, 5215, 5216, 5322, 5325, 5331, 5412, 5414, 5415, 6196, 9294, 6334, 6342, 6378, 6465, 6530, 6550, 6551, 6552, 6553, 6554, 6621, 6833, 6834, 6898, 7434, 7438, 7458, 7549, 7550, 7551/1, 7552, 7554, 7558, 7559, 7560, 7575, 7839, 7840/1, 7854, 7877/1, 7877/2, 7879, 7881, 7889, 7890, 7891, 7893, 7897, 7898, 7914, 7915",144,302228,Buzet,Istarska županija,Pazin,Šumarija Buzet,Buzet,302228_144,NA,KC_IZ.csv,1741649,302228,144,43.27293014047771,112.39778847188067
Buzet,Buzet,Kras,34d,Sovinjak,148,13.29,7,1,NA,"136, 144, 148, 152, 236, 268, 274, 286, 296, 298, 302, 304, 334, 446, 511, 656, 657, 726, 834, 1383/1, 1667, 1668/2, 1669/2, 2051, 2084, 4883, 4886, 4888, 4889, 4892, 4896, 4901, 4902, 4904, 5007, 5173, 5174, 5175, 5215, 5216, 5322, 5325, 5331, 5412, 5414, 5415, 6196, 9294, 6334, 6342, 6378, 6465, 6530, 6550, 6551, 6552, 6553, 6554, 6621, 6833, 6834, 6898, 7434, 7438, 7458, 7549, 7550, 7551/1, 7552, 7554, 7558, 7559, 7560, 7575, 7839, 7840/1, 7854, 7877/1, 7877/2, 7879, 7881, 7889, 7890, 7891, 7893, 7897, 7898, 7914, 7915",148,302228,Buzet,Istarska županija,Pazin,Šumarija Buzet,Buzet,302228_148,NA,KC_IZ.csv,1741652,302228,148,94.39380416899374,295.5335858687506
